EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
USG US Equity,903293405,US9032934054,2910602,Industrials,Building Products,Building Products,28.15999985,Common Stock,4110070016,6.545590323,57.40637679,-6.693175737,1606949.476,1029000000,0,1566000000,0,-654000000,3869000000,,28.8065,28.0472,26.9116,24.6116,-6.35,4.26,,,
MRO US Equity,565849106,US5658491064,2910970,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,13.64000034,Common Stock,11561922560,-9.907529498,41.67293538,-35.70513189,19135842.33,-2335000000,0,19350999040,0,,4876999936,,14.587,14.1074,13.1212,13.0932,-3.33,-2.82,,,
X US Equity,912909108,US9129091081,2824770,Materials,Metals & Mining,Steel,27.48999977,Common Stock,4033625088,72.13524929,296.6075299,39.50166339,16052783.57,-1558000000,0,1912999936,0,14000000,10327000064,,21.2515,18.0648,17.4287,13.1646,29.91,44.29,,,
VHI US Equity,918905100,US9189051009,2926717,Materials,Chemicals,Specialty Chemicals,1.860000014,Common Stock,630805888,20.7792247,59.79894114,-55.33713367,60535.01587,-210400000,,-416300000,667299968,311800000,1470300000,,1.772,1.8708,1.7343,1.692,-6.06,-4.70,,,
VAR US Equity,92220P105,US92220P1057,2927516,Health Care,Health Care Equipment & Supplies,Health Care Equipment,94.73999786,Common Stock,9020626944,17.52883904,22.83158465,4.812477601,722445.6984,384025000,0,1688209024,0,,3123099968,,86.637,84.2814,82.8174,80.5331,8.85,16.70,,,
VTR US Equity,92276F100,US92276F1003,2927925,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,76.16000366,REIT,26758821888,5.704372569,40.98648427,37.29718242,2129738.476,429653992,0,9689714688,0,320468000,3369572992,,73.145,70.1974,66.5498,60.3957,3.09,23.96,,,
VFC US Equity,918204108,US9182041080,2928683,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",62.43000031,Common Stock,26034448384,2.968826003,0.880271497,-16.05603048,2552989.048,1180635984,0,4648437248,0,,12310141952,,63.1065,62.5952,63.2793,63.2608,0.1,-0.40,,,
VSH US Equity,928298108,US9282981086,2930149,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,13.32999992,Common Stock,1968760448,11.26878492,17.49138168,18.58748885,1090219.349,-110506000,0,1677024000,0,,2277658048,,12.637,12.7704,12.4501,11.9067,3.33,10.15,,,
VNO US Equity,929042109,US9290421091,2933632,Financials,Real Estate Investment Trusts (REITs),Office REITs,107.4000015,REIT,20274003968,8.430084015,22.20881543,13.67970168,952111.1429,606186992,81458000,5247969792,1276953984,,2508502016,,101.862,98.4866,96.5054,95.23,3.44,12.93,,,
VMC US Equity,929160109,US9291601097,2931205,Materials,Construction Materials,Construction Materials,123.9800034,Common Stock,16512667648,4.492205447,41.09607783,36.85290471,926337.0159,290311000,0,4421052928,0,,3545616000,,124.2275,119.617,114.0489,104.3476,-1.91,15.38,,,
WNC US Equity,929566107,US9295661071,2932048,Industrials,Machinery,Construction Machinery & Heavy Trucks,14.47999954,Common Stock,925540224,17.34197215,30.92223321,7.818311342,1174892.429,128221000,0,482240000,0,-19917000,1994175008,,13.3105,13.4498,13.3187,12.477,9.86,1.61,,,
WMT US Equity,931142103,US9311421039,2936921,Consumer Staples,Food & Staples Retailing,Hypermarkets & Super Centers,72.97000122,Common Stock,2.27E+11,0.703839557,11.60900666,4.089060736,8831780.794,15013000448,0,75182997504,0,,4.83E+11,,73.5415,72.0422,69.9958,65.9262,-0.79,9.94,,,
WBA US Equity,931427108,US9314271084,BTN1Y44,Consumer Staples,Food & Staples Retailing,Drug Retail,79.25,Common Stock,85773664256,-4.736148967,0.333833424,-16.48758003,5083376.222,3188000000,0,30880999424,0,,1.17E+11,,81.691,80.8894,81.1861,81.682,-2.58,0.42,,,
WGL US Equity,92924F106,US92924F1066,2942100,Utilities,Gas Utilities,Gas Utilities,70.79000092,Common Stock,3563449344,3.518263302,7.465113272,33.63551512,252283.1746,161695000,1320000,1395113984,28173000,,2357933024,,71.128,68.673,68.8712,66.0424,-1.39,4.98,,,
GHC US Equity,384637104,US3846371041,BGM1B98,Consumer Discretionary,Diversified Consumer Services,Education Services,503.2399902,Common Stock,2827269120,5.518172721,4.344932524,-26.15514792,20558.98413,-83184008,211000,2440133120,0,,2739110016,,501.248,498.6648,488.9385,499.1632,-0.55,5.86,,,
AVA US Equity,05379B107,US05379B1070,2942605,Utilities,Multi-Utilities,Multi-Utilities,43.5,Common Stock,2749641216,0.508320765,19.56833571,39.62823722,302857.8889,127776000,0,1589591040,0,661814016,1456458976,,43.8305,42.5248,41.3753,38.4329,-1.54,9.49,,,
WRI US Equity,948741103,US9487411038,2946618,Financials,Real Estate Investment Trusts (REITs),Retail REITs,43.18999863,REIT,5419558912,7.277696044,26.25477243,27.6650579,760749.0635,240532000,0,1562363008,0,,528534000,,42.0835,39.77,38.6622,36.6304,1.53,18.12,,,
WMK US Equity,948849104,US9488491047,2946845,Consumer Staples,Food & Staples Retailing,Food Retail,51.66999817,Common Stock,1389842560,5.550641379,29.76325067,29.86488367,47539.52381,64757000,0,884464000,0,,2914579008,,52.056,50.8508,47.9201,44.7033,-1.79,14.15,,,
WST US Equity,955306105,US9553061055,2950482,Health Care,Health Care Equipment & Supplies,Health Care Supplies,80.27999878,Common Stock,5866665984,8.244998476,40.75350683,33.45051827,458190.6508,101700000,0,1074000000,0,-74400000,1454300000,,77.7725,75.9184,72.6625,66.2097,2.9,12.93,,,
WDC US Equity,958102105,US9581021055,2954699,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",47.50999832,Common Stock,13371089920,4.188596297,1.190981929,-37.45131168,6344833.968,257000000,0,11160000512,0,,12994000128,,50.505,47.8246,45.654,51.303,-9.33,17.54,,,
WR US Equity,95709T100,US95709T1007,2484000,Utilities,Electric Utilities,Electric Utilities,55.56999969,Common Stock,7873228288,0.234489667,29.56320289,55.85557217,1897342.286,317341000,0,3671389952,0,,2437806976,,56.101,55.5528,52.7472,47.4951,-1.17,8.41,,,
WLB US Equity,960878106,US9608781061,2954956,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,9.550000191,Common Stock,177033152,2.02992031,71.14695916,-38.18770027,211005.1905,-164803000,3000,-550051008,0,,1394285984,,9.7815,9.2244,8.2322,7.2719,-0.42,33.94,,,
WY US Equity,962166104,US9621661043,2958936,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,32.72000122,REIT,24444248064,11.93979382,30.50347736,12.75540545,5353813.317,486000000,44000000,9591000064,690000000,56000000,7196000128,,31.7095,30.6444,30.7988,29.5433,0.89,2.89,,,
WHR US Equity,963320106,US9633201069,2960384,Consumer Discretionary,Household Durables,Household Appliances,192.3600006,Common Stock,14512460800,17.37140846,44.84950057,10.1090624,885007.7143,937000000,0,4872000000,0,,20651000320,,178.6905,175.1694,176.2903,162.4575,2.53,11.12,,,
WMB US Equity,969457100,US9694571004,2967181,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,23.96999931,Common Stock,17991151616,15.01918972,32.93560089,-50.74811556,11323173.89,-1310000064,0,5690999808,0,,7304000128,,22.786,22.2604,20.0576,23.2352,-2.24,27.20,,,
WGO US Equity,974637100,US9746371007,2972721,Consumer Discretionary,Automobiles,Automobile Manufacturers,23.76000023,Common Stock,638995648,7.630638132,36.16351455,12.67294604,262398.8571,44067000,0,258918000,0,,963020992,,23.0665,22.2878,21.7801,20.7039,3.89,10.27,,,
WEC US Equity,92939U106,US92939U1060,BYY8XK8,Utilities,Multi-Utilities,Multi-Utilities,64.91000366,Common Stock,20488660992,1.168952552,19.53458949,38.98224863,2006987.746,890600000,,8833500160,30400000,,7343800192,,64.625,62.8606,60.8121,56.7615,-0.73,12.43,,,
WWW US Equity,978097103,US9780971035,2977500,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",Footwear,24.48999977,Common Stock,2435406080,22.0229205,45.73711951,-14.54507738,1229500.952,99600000,0,994800000,0,170900000,2591399936,,22.6615,20.5104,19.4231,18.5847,10.27,29.62,,,
FL US Equity,344849104,US3448491049,2980906,Consumer Discretionary,Specialty Retail,Apparel Retail,59.61999893,Common Stock,8067125760,8.756123931,-10.94034328,-12.64499098,2570526.492,548000000,0,2675000064,0,,7483000192,,57.9415,55.8864,59.0205,62.2231,0.74,-2.50,,,
LNT US Equity,18802108,US0188021085,2973821,Utilities,Electric Utilities,Electric Utilities,40.25,Common Stock,9141793792,1.832514346,25.17118198,37.90810774,2120523.857,391900000,10200000,3764600064,200000000,,3199999936,,39.983,38.9156,37.5209,34.4476,0.49,15.00,,,
XRX US Equity,984121103,US9841211033,2985202,Information Technology,IT Services,Data Processing & Outsourced Services,10.30000019,Common Stock,10433924096,11.95652613,7.306125335,-1.419510575,5851725.81,456000000,18006000,9178000384,349000000,,17652000256,,9.681,9.6948,10.0347,9.9503,5.21,8.21,,,
HRG US Equity,40434J100,US40434J1007,BVFZSX5,Consumer Staples,Household Products,Household Products,14.89000034,Common Stock,2988622336,11.6191917,22.65238816,6.433170743,1100132.19,-114300000,0,465100000,0,595800000,5501700096,,13.9895,13.7138,13.7019,13.1322,5.9,3.40,,,
ADBE US Equity,00724F101,US00724F1012,2008154,Information Technology,Software,Application Software,97.86000061,Common Stock,48762744832,3.676238207,9.794685993,21.94392599,2403598.19,895550992,0,7248610816,0,,5306215936,,97.1275,97.1578,95.3425,91.8715,-0.2,3.86,,,
AES US Equity,00130H105,US00130H1059,2002479,Utilities,Independent Power and Renewable Electricity Producers,Independent Power Producers & Energy Traders,12.35000038,Common Stock,8138663424,3.581867171,32.4648698,0.910571728,4611077.127,582000000,,3200999936,672000000,519000000,14449999872,,12.456,11.804,11.5132,10.6247,-1.49,11.66,,,
MATX US Equity,57686G105,US57686G1058,B8GNC91,Industrials,Marine,Marine,37.36999893,Common Stock,1616555136,13.93292622,-6.591253837,-5.011981405,298963.2698,96100000,0,439700000,0,,1940900032,,34.9845,33.7126,35.3832,39.5521,2.36,-3.35,,,
AMGN US Equity,31162100,US0311621009,2023607,Health Care,Biotechnology,Biotechnology,172.0299988,Common Stock,1.29E+11,14.61025435,14.17748027,2.710204628,2854494.873,7433000064,0,30133000192,0,,22473999872,,162.886,157.0778,155.4883,155.0733,3.84,9.39,,,
AAPL US Equity,37833100,US0378331005,2046251,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",104.2099991,Common Stock,5.62E+11,10.3919464,8.292027534,-13.5353139,37580101.19,47796999168,0,1.27E+11,0,,2.20E+11,,98.5565,97.6162,100.18,103.6454,5.63,11.85,,,
ADSK US Equity,52769106,US0527691069,2065159,Information Technology,Software,Application Software,59.45000076,Common Stock,13355802624,11.70612439,26.97565389,18.68636571,1745413.73,-485000000,0,1435900032,0,68300000,2369500064,,57.015,56.9282,57.6046,56.5868,1.14,-0.62,,,
BSET US Equity,70203104,US0702031040,2083526,Consumer Discretionary,Household Durables,Home Furnishings,25.82999992,Common Stock,281674432,-6.480814124,-13.08143928,-19.07016068,58787.39683,16567000,0,180932992,0,,440106000,,25.826,27.1326,28.875,28.9845,-1.56,-12.19,,,
BOBE US Equity,96761101,US0967611015,2107750,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,36.77999878,Common Stock,726983104,-3.56581183,-8.766875574,-22.51848596,296028.873,24222000,0,216444000,0,-29002000,1338825984,,36.8285,40.411,43.4718,42.2476,-1.84,-18.63,,,
CTAS US Equity,172908105,US1729081059,2197137,Industrials,Commercial Services & Supplies,Diversified Support Services,107.2699966,Common Stock,11178337280,12.14845262,24.84869522,27.24416872,698305.1746,456941000,0,1842658944,0,,4905457920,,102.0935,97.439,93.6257,91.0325,-0.63,19.48,,,
CSCO US Equity,17275R102,US17275R1023,2198163,Information Technology,Communications Equipment,Communications Equipment,30.53000069,Common Stock,1.54E+11,9.024030626,30.70559641,11.2602786,23541088.24,10245000192,0,62357999616,0,-454000000,49452000256,,29.8725,29.1472,28.4181,27.4228,-0.59,12.08,,,
CMCSA US Equity,20030N101,US20030N1019,2044545,Consumer Discretionary,Media,Cable & Satellite,67.25,Common Stock,1.62E+11,5.619800316,21.76561165,9.516880062,9201647.683,8400999936,0,53098000384,0,,75973001216,,66.864,64.4182,62.6861,60.6562,-0.31,11.15,,,
TAP US Equity,60871R209,US60871R2094,B067BM3,Consumer Staples,Beverages,Brewers,102.1600037,Common Stock,21908877312,3.778952792,13.88799419,47.77641837,2075029.794,438300000,0,9898800128,0,773000000,3524699968,,99.9215,100.1926,97.9492,93.7963,0.48,7.26,,,
CBRL US Equity,22410J106,US22410J1060,2231091,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,157.4100037,Common Stock,3768709888,-5.515955476,24.2271855,9.492600471,345652.6032,185675000,0,580433024,0,,2885952000,,159.9265,162.0806,156.0669,144.5342,-0.83,10.55,,,
HNI US Equity,404251100,US4042511000,2435246,Industrials,Commercial Services & Supplies,Office Services & Supplies,52.13000107,Common Stock,2365421056,14.82378704,55.45743355,8.493016331,177260.7143,113946000,0,505544000,0,94141000,2250290944,,49.583,47.3448,43.9129,40.863,-0.82,20.01,,,
INTC US Equity,458140100,US4581401001,2463247,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,34.86000061,Common Stock,1.65E+11,9.176324075,14.36249245,24.16060724,22976124.02,10097999872,0,62257000448,0,565000000,56613999616,,34.463,32.7634,32.0547,32.2233,0.58,16.13,,,
KELYA US Equity,488152208,US4881522084,2487117,Industrials,Professional Services,Human Resource & Employment Services,20.46999931,Common Stock,779010432,10.46950111,24.31467421,40.25441862,132700.0317,61300000,0,910800000,0,,5546700032,,20.1355,19.626,19.0565,17.6292,-1.68,9.50,,,
KLAC US Equity,482480100,US4824801009,2480138,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,75.70999908,Common Stock,11788682240,5.036067094,14.81249924,51.33857884,982565.0159,704421992,0,689113984,0,,2984492992,,75.1235,73.5276,72.2098,69.102,-0.46,9.07,,,
LNCE US Equity,833551104,US8335511049,B54DFD7,Consumer Staples,Food Products,Packaged Foods & Meats,34.25999832,Common Stock,3283245056,3.912638923,9.675061963,8.784651391,626238.5079,14742000,0,1869203968,0,,1716822976,,34.6705,32.85,32.2032,33.3411,-3.33,7.74,,,
MKC US Equity,579780206,US5797802064,2550161,Consumer Staples,Food Products,Packaged Foods & Meats,102.25,Common Stock,12947484672,-0.043675286,17.209474,27.90926828,675062.9365,434000000,0,1756499968,0,,4355300032,,104.6975,101.4174,98.7204,92.4277,-1.93,9.47,,,
MENT US Equity,587200106,US5872001061,2578033,Information Technology,Software,Application Software,21.36000061,Common Stock,2285136640,2.593664378,23.55481286,-17.4764618,1111767.968,91243000,0,1184530944,0,,1136484032,,21.491,21.4558,20.74,20.5539,-1.66,7.28,,,
MSFT US Equity,594918104,US5949181045,2588173,Information Technology,Software,Systems Software,56.68000031,Common Stock,4.42E+11,12.14879161,4.349630595,25.8510798,31784833,16496000256,0,71996997632,0,1256999936,85320001536,,54.102,52.2834,52.6964,52.7726,0.19,14.47,,,
MLHR US Equity,600544100,US6005441000,2594222,Industrials,Commercial Services & Supplies,Office Services & Supplies,32.77000046,Common Stock,1967018624,12.45710756,29.24999235,17.91694192,329678.127,137600000,0,524400000,0,0,2264900000,,31.71,31.3604,30.7565,29.5847,0.8,9.13,,,
JWN US Equity,655664100,US6556641008,2641827,Consumer Discretionary,Multiline Retail,Department Stores,44.22999954,Common Stock,7671033344,16.79429836,-8.399173056,-36.12193065,4565671.46,518000000,0,875000000,0,,14471999744,,41.025,39.2786,45.7277,50.2575,8.25,-12.65,,,
ORCL US Equity,68389X105,US68389X1054,2661568,Information Technology,Software,Systems Software,41.04000092,Common Stock,1.69E+11,1.579932144,13.86262767,4.751049901,13870127.79,8900000128,0,47288999936,0,-1131000064,37047000064,,41.0835,40.122,40.2043,38.7057,-0.1,3.34,,,
PCAR US Equity,693718108,US6937181088,2665861,Industrials,Machinery,Construction Machinery & Heavy Trucks,58.97000122,Common Stock,20666793984,16.44945089,21.28104065,-5.851952678,2411812.016,665100000,0,6709700096,0,,17915700224,,54.431,54.332,54.8148,52.3439,7.22,0.53,,,
COST US Equity,22160K105,US22160K1051,2701271,Consumer Staples,Food & Staples Retailing,Hypermarkets & Super Centers,167.2200012,Common Stock,73253322752,6.455308933,11.28172906,16.28792127,2674495.968,2369000000,0,11505000448,0,,1.18E+11,,165.1545,157.4882,154.5541,155.0449,-0.15,12.89,,,
SON US Equity,835495102,US8354951027,2821395,Materials,Containers & Packaging,Paper Packaging,50.93000031,Common Stock,5131511808,6.659686503,30.99639948,27.22394507,452466.381,217215000,0,1575715968,0,25087000,4941682944,,50.986,48.902,48.2302,44.7654,-1.01,9.47,,,
STJ US Equity,790849103,US7908491035,2767381,Health Care,Health Care Equipment & Supplies,Health Care Equipment,83.04000092,Common Stock,23606398976,7.06550223,58.61892733,13.71018893,3369195.571,661000000,0,4280999936,0,,5796000128,,80.856,78.759,70.5936,64.8274,1.64,9.42,,,
SYK US Equity,863667101,US8636671013,2853688,Health Care,Health Care Equipment & Supplies,Health Care Equipment,116.2799988,Common Stock,43523842048,-2.129449399,18.0795359,15.6932591,1406105.444,1605000000,0,9098000384,0,,10470000128,,120.108,116.5024,112.4002,104.1266,-0.64,7.02,,,
TSN US Equity,902494103,US9024941034,2909730,Consumer Staples,Food Products,Packaged Foods & Meats,73.59999847,Common Stock,29620148224,14.5881903,38.56719393,69.6322709,3467272.302,1498000000,0,9790999552,0,,38899000320,,70.1395,65.833,66.2668,59.4613,1.67,12.08,,,
ESND US Equity,296689102,US2966891028,BY4K7X5,Industrials,Commercial Services & Supplies,Office Services & Supplies,20.04000092,Common Stock,747440704,-32.45702439,-32.27716804,-43.34392624,236750.2381,-38706000,0,753953024,0,,5395690880,,27.521,29.5146,30.5544,31.1715,-3.28,-34.62,,,
WOR US Equity,981811102,US9818111026,2981932,Materials,Metals & Mining,Steel,44.31000137,Common Stock,2767172608,16.69739254,46.36374308,58.76689045,389247.7937,156663000,0,793371008,0,,2819713984,,44.042,40.6792,38.4015,34.1464,0.7,17.94,,,
YRCW US Equity,984249607,US9842496070,B7DX5Y3,Industrials,Road & Rail,Trucking,11.86999989,Common Stock,395041408,34.12428671,14.79690242,-21.18194187,612067.6349,11400000,0,-359800000,0,-19200000,4715500032,,9.894,9.3578,9.2078,11.0834,19.66,29.02,,,
AAME US Equity,48209100,US0482091008,2061168,Financials,Insurance,Multi-line Insurance,4.21999979,Common Stock,86170224,5.764405516,-2.810234406,15.46250195,1921.984127,4595000,399000,98324000,5500000,175000,166735000,,4.0523,3.8074,4.0736,4.281,-0.71,0.96,,,
AAON US Equity,360206,US0003602069,2268130,Industrials,Building Products,Building Products,26.47999954,Common Stock,1404055424,-0.263652342,23.47870162,19.58491747,147652.4444,48135000,0,188670000,0,,367286000,,27.228,27.106,27.0489,24.7569,-0.23,0.24,,,
ABAX US Equity,2567105,US0025671050,2011550,Health Care,Health Care Equipment & Supplies,Health Care Equipment,49.45999908,Common Stock,1112850048,7.149045165,14.1835695,2.433197668,170076.6508,30969000,0,242162000,0,-4016000,223507000,,50.812,47.746,45.932,47.2809,6.69,9.42,,,
ARCB US Equity,03937C105,US03937C1053,BLTFST7,Industrials,Road & Rail,Trucking,18.70999908,Common Stock,481534048,16.71864182,-8.045673762,-40.8817417,225299,28271000,0,582491008,0,,2655595968,,17.3975,16.9692,18.6568,20.4405,2.75,-1.53,,,
ABMD US Equity,3654100,US0036541003,2003698,Health Care,Health Care Equipment & Supplies,Health Care Equipment,117.9700012,Common Stock,5071742464,9.069893885,38.25149266,56.00369867,623164.7302,42198000,0,377327008,0,-50482000,359106000,,115.3833,107.1357,101.0665,92.4199,1.48,21.44,,,
PNRA US Equity,69840W108,US69840W1080,2063034,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,219.3200073,Common Stock,5186123264,3.223987417,13.05155017,8.429328468,429934.6032,145090000,0,376519008,0,,2740472000,,211.758,213.3814,211.9799,200.7603,1.75,2.25,,,
ACAT US Equity,39670104,US0396701049,2047500,Consumer Discretionary,Leisure Products,Leisure Products,15.60999966,Common Stock,203754880,-4.350490511,26.80746649,-44.85390658,187502.0952,-18683000,0,167391008,0,13193000,603385992,,17.5218,16.6429,16.2973,16.942,-13.37,-6.13,,,
ACET US Equity,4446100,US0044461004,2004709,Health Care,Health Care Providers & Services,Health Care Distributors,25.70999908,Common Stock,760632512,18.04406921,13.1087608,11.02401033,175057.3175,41628000,0,298851008,0,-10086000,569687008,,24.657,23.1454,22.8267,24.1031,2.06,14.92,,,
AXDX US Equity,00430H102,US00430H1023,B8QZWL9,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,19.64999962,Common Stock,1006434048,38.08854709,32.68061487,-25.00000364,286913.0159,-51675000,0,119661000,0,,296000,,18.6575,15.8554,14.4129,15.5472,-3.82,56.57,,,
ACU US Equity,4816104,US0048161048,2006329,Industrials,Commercial Services & Supplies,Office Services & Supplies,21.65999985,Common Stock,71920952,19.12881307,58.21062088,23.0813033,3846.596774,5480000,0,45524000,0,,119306000,,19.8632,18.8454,17.8352,17.0395,-0.14,29.76,,,
ACXM US Equity,5125109,US0051251090,2159773,Information Technology,IT Services,IT Consulting & Other Services,22.95000076,Common Stock,1785424128,7.645408496,22.7272718,28.78788527,483248.6032,-8648000,0,698968000,0,47079000,850088000,,22.596,21.8894,21.8048,21.3214,-0.39,4.46,,,
AEY US Equity,6743306,US0067433062,2300935,Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors,1.960000038,Common Stock,19863102,10.11236346,12.00000218,-14.03037431,13669.68254,1017346,0,41459304,0,,40366778,,1.8564,1.8068,1.8288,1.9016,5.68,8.89,,,
RWC US Equity,759525108,US7595251080,2006910,Information Technology,Communications Equipment,Communications Equipment,5.170000076,Common Stock,70987008,-0.767753581,33.55219604,56.14115072,8960.238095,1016000,0,35638000,0,,33214000,,5.2586,5.2891,5.0637,4.5522,-2.45,5.66,,,
AE US Equity,6351308,US0063513081,2007526,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,30.27000046,Common Stock,127666632,-19.25847132,-9.00243681,-32.33174259,3249.936508,-2942000,0,153012000,0,,1639237024,,36.0799,37.1086,37.8323,38.1433,-16.67,-24.36,,,
AEPI US Equity,1031103,US0010311035,2001391,Materials,Containers & Packaging,Paper Packaging,80.45999908,Common Stock,411456416,-1.235543434,-4.276257883,70.02629369,48359.34921,38908000,0,109468000,0,,1106944992,,86.728,77.3062,70.9328,75.6696,-7.93,30.94,,,
AGCO US Equity,1084102,US0010841023,2010278,Industrials,Machinery,Agricultural & Farm Machinery,48.15999985,Common Stock,3971957248,3.681375794,-0.724196084,-11.36692607,841311.8095,244300000,0,2874200064,0,-14600000,7324000000,,48.218,50.1386,50.7412,48.9801,-0.8,-9.71,,,
SWKS US Equity,83088M102,US83088M1027,2961053,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,66.01999664,Common Stock,12559520768,6.949614665,-3.390407144,-29.61070658,2876974.778,977600000,0,3514299904,0,,3334400000,,65.3485,65.2468,68.6032,70.9542,1.87,-0.80,,,
AIRT US Equity,9207101,US0092071010,2446668,Industrials,Air Freight & Logistics,Air Freight & Logistics,22.01000023,Common Stock,44961784,-0.5369134,6.585959494,-4.387490047,3575.354839,3757957,0,34773880,0,-10811000,148211936,,20.8994,22.8868,23.9579,22.9699,1.06,-14.61,,,
AKRX US Equity,9728106,US0097281069,2012100,Health Care,Pharmaceuticals,Pharmaceuticals,34.22999954,Common Stock,4088002304,19.55990411,31.70450113,-26.29198847,1751335.127,155146000,0,666587008,0,176228992,1026044992,,31.515,30.4723,27.6839,28.7316,5.06,34.50,,,
ALCO US Equity,16230104,US0162301040,2016425,Consumer Staples,Food Products,Agricultural Products,29.57999992,Common Stock,245784000,2.744004804,-2.180516553,-33.82710113,13434.60317,10913000,0,172751008,0,,174312000,,29.926,29.881,28.726,32.1556,-1.3,2.54,,,
ALOG US Equity,32657207,US0326572072,2032090,Health Care,Health Care Equipment & Supplies,Health Care Equipment,84.01999664,Common Stock,1039821120,6.46223846,13.71394901,4.217801066,74635.55556,14234000,0,528303008,0,,525268008,,81.9995,82.1746,80.2994,80.2981,1.17,6.49,,,
ALOT US Equity,04638F108,US04638F1084,2060358,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",15.89000034,Common Stock,118007592,2.582314901,2.250535593,16.94900225,8868.557377,4334000,0,68474000,0,-2900000,96562000,,15.6932,15.2146,14.7255,14.2249,0.86,11.27,,,
AMAT US Equity,38222105,US0382221051,2046552,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,26.29000092,Common Stock,28633593856,11.58744275,50.39409312,53.02019774,13514801.17,1271000000,0,6565000192,0,-523000000,9564999680,,25.7605,24.5042,22.5125,20.0659,-0.3,28.98,,,
TWX US Equity,887317303,US8873173038,B63QTN2,Consumer Discretionary,Media,Movies & Entertainment,76.65000153,Common Stock,60277125120,6.918676127,10.06793629,-11.14247687,3762118.397,4036000000,0,23843000320,0,,28298999808,,77.3805,74.9936,74.224,71.5429,-2.18,2.56,,,
AVD US Equity,30371108,US0303711081,2025711,Materials,Chemicals,Fertilizers & Agricultural Chemicals,14.88000011,Common Stock,433737856,1.848052458,32.24090563,17.06231104,209765.9365,9307000,0,271449984,0,,292291000,,15.3645,14.726,15.0425,14.1614,-1.52,-10.03,,,
HWAY US Equity,422245100,US4222451001,2026059,Health Care,Health Care Providers & Services,Health Care Services,16.84000015,Common Stock,608597632,46.30755706,43.19727742,34.61230891,322095.9683,-42302000,0,268286000,0,,769952976,,12.3943,12.2195,11.6329,11.7984,37.36,44.55,,,
CFNB US Equity,130222102,US1302221023,2031439,Financials,Banks,Regional Banks,14.53999996,Common Stock,149468400,-0.750850918,6.44216782,11.02279939,4625.555556,8647000,0,186864992,0,10892000,28534000,,14.656,14.4373,14.2257,13.8077,-1.29,-0.48,,,
AMS US Equity,29595105,US0295951059,2029359,Health Care,Health Care Providers & Services,Health Care Services,2.099999905,Common Stock,11264400,0.160964161,37.25489829,-22.21862812,8414.047619,-576000,0,20240000,0,,16669000,,2.0537,2.0854,2.1146,1.9578,4.37,3.96,,,
AMSC US Equity,30111207,US0301112076,BWH64F7,Industrials,Electrical Equipment,Electrical Components & Equipment,9.180000305,Common Stock,130097456,7.117860351,46.41148857,81.7821774,146805.4762,-23138000,0,83549000,0,-33000,96024000,,8.9095,9.005,8.9626,7.2612,4.56,-7.83,,,
AMSWA US Equity,29683109,US0296831094,2029575,Information Technology,Software,Application Software,11.02999973,Common Stock,319815648,7.820139067,15.92395464,25.16239354,59497.57143,10242000,0,94894000,0,0,113889000,,10.828,10.2718,9.595,9.7543,1.66,22.04,,,
ZIXI US Equity,98974P100,US98974P1003,2032238,Information Technology,Software,Application Software,4.059999943,Common Stock,221705312,6.00522255,-9.576834081,-15.76763904,196788.6984,4854000,0,45744000,0,,57596000,,4.007,3.9758,3.9172,4.3651,-2.4,8.85,,,
