EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
CSL US Equity,142339100,US1423391002,2176318,Industrials,Industrial Conglomerates,Industrial Conglomerates,90.16000366,Common Stock,5787770368,8.126629298,-9.835121793,-1.914412296,487867.5574,319600000,0,2347399936,0,143700000,3543200000,10.02,86.593,84.866,86.5422,93.1584,1.65,2.30,,,
CCL US Equity,143658300,PA1436583006,2523044,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",47.95999908,Common Stock,37779365888,0.297788377,-1.358324615,11.6089848,6128940.328,1757000000,0,23771000832,0,0,15715000064,9.16,45.744,49.44,50.4422,50.1697,0.48,-4.47,,,
CRS US Equity,144285103,US1442851036,2177504,Materials,Metals & Mining,Steel,29.71999931,Common Stock,1391902720,7.74363816,-22.50888438,-28.36222593,688292.8361,41500000,0,1228000000,0,,2028000000,19.19,28.0695,27.8556,30.8178,34.4666,2.91,-16.78,,,
CSH US Equity,14754D100,US14754D1000,2179425,Financials,Consumer Finance,Consumer Finance,33.68999863,Common Stock,824431680,12.8335426,22.57527342,57.35384127,268344.4754,27566000,0,998158976,0,56004000,1029490992,13.78,31.0135,30.0898,30.8017,28.8255,2.9,0.10,,,
CAT US Equity,149123101,US1491231015,2180201,Industrials,Machinery,Construction Machinery & Heavy Trucks,67.69999695,Common Stock,39423193088,8.772485737,-9.320236818,-14.9174718,7256560.197,2113000000,0,14808999936,0,0,47010999296,14.46,64.8975,64.3012,67.4493,73.5823,0.58,-5.61,,,
CDI US Equity,125071100,US1250711009,2181129,Industrials,Professional Services,Human Resource & Employment Services,4.880000114,Common Stock,96138608,-5.058361066,-51.39448814,-72.10112508,128170.7541,-28889000,0,241980000,0,-9254000,1015626992,33.05,4.7395,5.3784,6.5131,8.8999,0.62,-28.65,,,
CNL US Equity,12561W105,US12561W1053,2182445,Utilities,Electric Utilities,Electric Utilities,45.90999985,Common Stock,2779741952,-12.95842021,-13.00659514,-13.09316865,649787.4262,133669000,0,1674840960,0,911361984,1209401984,19.17,52.015,52.38,52.0569,53.0218,-12.97,-7.70,,,
CTL US Equity,156700106,US1567001060,2185046,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,30.59000015,Common Stock,16636459008,20.33831653,17.69942593,-13.29965278,6060691.344,878000000,0,14060000256,0,-3566000128,17899999744,7.77,28.0195,25.9462,26.5789,27.9107,2,13.59,,,
CHE US Equity,16359R103,US16359R1032,2190084,Health Care,Health Care Providers & Services,Health Care Services,128.5,Common Stock,2182696960,-8.255911235,-5.430488221,11.0795279,135630.2951,110274000,0,513252992,0,-31369000,1543387968,4.1,131.701,139.6176,143.8345,139.6212,0.07,-16.67,,,
JPM US Equity,46625H100,US46625H1005,2190385,Financials,Banks,Diversified Banks,56.29999924,Common Stock,2.07E+11,-5.378152543,-10.92112388,-5.59384621,20733693.67,24441999360,1515000000,2.22E+11,26067499008,-22845999104,1.01E+11,2.92,57.135,59.6506,62.3685,64.1773,-3.88,-14.98,,,
CVX US Equity,166764100,US1667641005,2838555,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,83.44000244,Common Stock,1.57E+11,-2.286669654,5.545520874,-18.03730285,12728894.28,4709999936,0,1.53E+11,0,0,1.23E+11,13.1,84.8815,85.7458,88.1363,89.0196,-6.06,-7.48,,,
CHD US Equity,171340102,US1713401024,2195841,Consumer Staples,Household Products,Household Products,90.76000214,Common Stock,11773860864,8.490439696,6.055607543,8.313041702,1619373.311,410400000,0,2023200000,0,,3394800064,0.52,88.837,85.0742,85.4314,85.1966,0.65,6.25,,,
CI US Equity,125509109,US1255091092,2196479,Health Care,Health Care Providers & Services,Managed Health Care,139.6100006,Common Stock,35707535360,4.498498677,-0.838122546,14.82086182,1452739.885,2077000000,0,12035000320,0,,37818999808,-2.81,133.9315,138.0004,136.8264,140.9745,2.38,3.43,,,
CBB US Equity,171871106,US1718711062,2196877,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,3.460000038,Common Stock,726664384,6.79012432,0.874634717,3.283586169,900276.8361,290800000,10400000,-453449984,155250000,,1167800000,15.87,3.178,3.2608,3.4576,3.5566,13.07,-8.22,,,
FTR US Equity,35906A108,US35906A1088,2197933,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,5.409999847,Common Stock,6319847936,18.90109056,11.31220943,-26.72944207,18025057.54,-196000000,120000000,5614000128,0,,5576000000,5.04,4.6408,4.575,4.7892,4.9275,19.96,10.91,,,
CLC US Equity,179895107,US1798951075,2201265,Industrials,Machinery,Industrial Machinery,48.13999939,Common Stock,2335244800,2.731538119,-13.82990437,-25.72206513,396367.377,134913000,0,1109569024,0,61257000,1481026016,19.95,47.029,47.2016,48.765,53.5036,-0.35,-8.44,,,
CLF US Equity,18683K101,US18683K1016,2202707,Materials,Metals & Mining,Steel,2.160000086,Common Stock,389041568,34.16149482,-45.59193778,-68.42105208,3687668.443,143700000,,-2712623104,731222976,,2013300000,64.84,1.8725,1.6976,2.158,2.9881,9.09,-3.57,,,
CLX US Equity,189054109,US1890541097,2204026,Consumer Staples,Household Products,Household Products,126.4199982,Common Stock,16364507136,-2.037973515,15.1399167,19.45087712,1262902,657000000,0,198000000,0,,5692999808,-1.38,128.319,127.7136,125.6617,118.1874,-1.47,2.33,,,
CMS US Equity,125896100,US1258961002,2219224,Utilities,Multi-Utilities,Multi-Utilities,39.56000137,Common Stock,10996499456,2.548722992,22.61721479,16.40830937,2728675.098,525000000,0,3937999872,0,,6456000000,7.44,39.58,37.6442,36.6009,35.0406,-0.3,13.85,,,
CNA US Equity,126117100,US1261171003,2204866,Financials,Insurance,Property & Casualty Insurance,28.96999931,Common Stock,7829848064,-5.922570094,-12.50407132,-23.7710793,174911.8525,479000000,0,11756000256,0,-638000000,9100999936,10.89,30.355,32.4678,34.2421,36.1073,1.83,-14.91,,,
CCE US Equity,19122T109,US19122T1097,B42BPG9,Consumer Staples,Beverages,Soft Drinks,48.50999832,Common Stock,11028177920,4.502370175,-4.752683353,7.491196479,2237535.131,596000000,0,957000000,0,0,7011000064,4,48.074,47.7854,49.1823,48.2364,-1.76,-3.56,,,
KO US Equity,191216100,US1912161007,2206657,Consumer Staples,Beverages,Soft Drinks,43.13000107,Common Stock,1.87E+11,0.489289162,11.48518862,2.901204703,14897163.57,7366000000,0,25553999872,0,,44294000640,8.37,43.1675,42.7618,42.5611,41.3955,-1.84,1.20,,,
CDE US Equity,192108504,US1921085049,2208136,Materials,Metals & Mining,Silver,3.859999895,Common Stock,589024832,74.66062572,14.88095285,-33.90411311,2855301.951,-367183000,0,421476000,0,145190000,646086016,58.31,3.026,2.5504,2.6512,3.4544,8.73,50.78,,,
CL US Equity,194162103,US1941621039,2209106,Consumer Staples,Household Products,Household Products,65.63999939,Common Stock,58599358464,-2.798755255,5.727336971,-5.179239325,3793382.115,1548000000,0,-299000000,0,166000000,16034000128,6.59,66.2845,65.5564,66.0527,65.9439,-2.91,0.54,,,
CMA US Equity,200340107,US2003401070,2212870,Financials,Banks,Diversified Banks,33.77999878,Common Stock,5907381248,-1.516036354,-22.45587052,-24.84088974,3236242.574,535000000,0,7560000000,0,-426000000,2835000000,8.93,33.7235,36.5382,40.3752,43.7228,-5.01,-26.75,,,
CMC US Equity,201723103,US2017231034,2213260,Materials,Metals & Mining,Steel,14.68999958,Common Stock,1707587456,5.531605603,-4.818894874,0.790171755,1707121.459,148621000,0,1366029056,0,,5463474048,17.6,13.8905,13.7642,14.4167,15.0233,2.44,0.23,,,
CA US Equity,12673P105,US12673P1057,2214832,Information Technology,Software,Systems Software,29.29000092,Common Stock,12206982144,2.847892639,9.281090529,-6.644456654,3508191.934,743000000,0,5226999808,0,-2000000,4039000000,4.8,28.554,27.976,27.9636,28.5785,-0.81,5.12,,,
CSC US Equity,205363104,US2053631048,2215200,Information Technology,IT Services,IT Consulting & Other Services,28.80999947,Common Stock,3977701632,-10.1652643,8.913213129,-4.139151167,2512519.721,365000000,0,2216000000,0,66000000,10131999872,20.54,29.0365,30.1636,33.3025,35.3702,3.71,-7.65,,,
CTG US Equity,205477102,US2054771025,2215114,Information Technology,IT Services,IT Consulting & Other Services,4.730000019,Common Stock,90074376,-19.96615666,-28.21142392,-35.87734305,47107.70492,6510000,0,117717000,0,,369478000,9.81,5.562,6.0188,6.4217,6.7755,-16.87,-29.09,,,
CAG US Equity,205887102,US2058871029,2215460,Consumer Staples,Food Products,Packaged Foods & Meats,42.06000137,Common Stock,18259486720,1.008650312,2.180790538,23.27257337,3274581.705,-412199968,0,3433799936,0,0,13867899648,6.04,41.1935,40.8944,40.883,41.4115,0.36,3.41,,,
ED US Equity,209115104,US2091151041,2216850,Utilities,Multi-Utilities,Multi-Utilities,70.01000214,Common Stock,20554192896,1.849367734,13.50452986,15.40880363,2370099.705,1193000000,0,13052000256,0,,12554000128,8.91,71.543,68.3022,66.2093,64.1537,-2.19,13.71,,,
BIG US Equity,89302103,US0893021032,2218447,Consumer Discretionary,Multiline Retail,General Merchandise Stores,40.45000076,Common Stock,2004415488,4.306348727,-14.95150686,-13.7795178,921830.7049,142299000,0,637272000,0,,5199964032,12.84,38.1735,37.9418,41.6587,43.3767,6.14,-9.65,,,
COO US Equity,216648402,US2166484020,2222631,Health Care,Health Care Equipment & Supplies,Health Care Supplies,142.9600067,Common Stock,6917859328,9.004966349,-11.96000713,-12.77707973,601329.2459,205144000,0,2667508992,0,26506000,1797061024,6.33,136.2705,132.6942,138.5873,154.0684,0.32,-2.23,,,
CTB US Equity,216831107,US2168311072,2222608,Consumer Discretionary,Auto Components,Tires & Rubber,39.29999924,Common Stock,2176289792,7.789358815,2.357028414,4.386765291,535310.1639,215804000,0,979248000,0,-134025000,2972900992,-7.39,36.746,36.5936,39.0029,37.7258,4.16,-6.17,,,
GLW US Equity,219350105,US2193501051,2224701,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,18.29999924,Common Stock,20364920832,-0.936776736,7.806317373,-22.9883028,12898454.7,1339000000,96000000,16487999488,2300000000,-1716000000,9111000064,14.09,18.375,17.9756,18.0628,18.4959,-1.36,-1.57,,,
CR US Equity,224399105,US2243991054,2231897,Industrials,Machinery,Industrial Machinery,49.04999924,Common Stock,2856308992,3.40707646,-5.403735664,-24.75700542,426712.2623,230200000,0,1139399936,0,-112400000,2740500032,8.26,48.1005,46.9996,48.8178,52.1428,0.32,-5.06,,,
CRD/A US Equity,224633206,US2246332066,2232094,Financials,Insurance,Insurance Brokers,4.869999886,Common Stock,269413600,12.11130957,-19.17660899,-31.33014955,24833.88525,10100000,0,164995008,0,,1246657984,23.36,4.2974,4.543,5.0237,5.9407,4.75,-10.92,,,
CCK US Equity,228368106,US2283681060,2427986,Materials,Containers & Packaging,Metal & Glass Containers,46.84999847,Common Stock,6540742656,2.114205282,-5.487192329,-11.60377646,878854.6885,461000000,0,144000000,0,-373000000,8762000128,7.38,45.5885,46.9632,49.1269,50.6003,1.85,-9.75,,,
CSX US Equity,126408103,US1264081035,2160753,Industrials,Road & Rail,Railroads,24.13999939,Common Stock,23250442240,5.640196704,-10.62744267,-27.84394855,10059695.97,1968000000,0,11651999744,0,9178999808,11811000064,5.92,23.8825,24.0394,25.7845,28.4226,-3.88,-14.46,,,
CTS US Equity,126501105,US1265011056,2239244,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,14.46000004,Common Stock,471036704,-8.190475948,-22.95137537,-16.4579419,87897.37705,6954000,0,281654016,0,-58094000,382310000,9.97,14.123,15.5364,17.1765,17.9805,1.69,-23.65,,,
CAR US Equity,53774105,US0537741052,B1CL8J2,Industrials,Road & Rail,Trucking,25.63999939,Common Stock,2488095232,-2.398176845,-41.89893775,-57.7037284,3219245.164,313000000,0,439000000,0,879000000,8501999872,10.68,26.2885,29.18,36.2295,41.0489,-13.64,-31.43,,,
CMI US Equity,231021106,US2310211063,2240202,Industrials,Machinery,Construction Machinery & Heavy Trucks,97.56999969,Common Stock,17008480256,9.628879988,-18.25680765,-29.10054949,2983451.967,1470000000,0,7406000128,0,,19110000640,12.57,96.4835,90.7354,96.3804,111.9818,-0.97,-1.82,,,
CW US Equity,231561101,US2315611010,2241205,Industrials,Aerospace & Defense,Aerospace & Defense,70.58999634,Common Stock,3143259648,2.304342519,7.846467672,-2.015616267,414543.6721,192248000,0,1255422976,0,90259000,2205682976,7.44,66.566,67.6606,68.0405,68.5486,5.83,0.26,,,
CY US Equity,232806109,US2328061096,2244549,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,7.980000019,Common Stock,2663905024,1.526716075,-18.35246406,-43.76463557,7443699.393,-386066992,0,2720848896,0,-1189000,1607852960,11.59,7.3258,8.2289,9.151,10.2133,3.77,-25.44,,,
DHR US Equity,235851102,US2358511028,2250870,Industrials,Industrial Conglomerates,Industrial Conglomerates,89.26999664,Common Stock,61342285824,3.023652708,2.899093368,2.91915906,3133110.459,2590600000,0,23690299392,0,,20908599808,6.68,65.3953,66.7142,68.8025,67.4675,1.73,-7.25,,,
TGT US Equity,8.76E+110,US87612E1064,2259101,Consumer Discretionary,Multiline Retail,General Merchandise Stores,78.44999695,Common Stock,48329252864,9.193658578,2.548528097,5.151730245,5383824.148,3320999936,0,12956999680,0,,73784998912,4.91,72.6165,72.176,73.4538,76.755,8.25,9.07,,,
DE US Equity,244199105,US2441991054,2261203,Industrials,Machinery,Agricultural & Farm Machinery,80.18000031,Common Stock,25282820096,4.116346034,-0.395091281,-8.911731792,3376417.18,1807900000,0,6590199808,0,-2367000064,28004299776,-2.4,78.1755,76.4558,77.0041,83.0641,2.27,1.55,,,
DLX US Equity,248019101,US2480191012,2260363,Industrials,Commercial Services & Supplies,Commercial Printing,57.40999985,Common Stock,2811005696,3.264201383,0.035230158,-11.9627005,364371.0328,218620000,0,745068992,0,79838000,1772806976,8.85,54.099,53.664,56.0701,58.7901,3.35,-1.58,,,
VVI US Equity,92552R406,US92552R4065,B01KGF5,Industrials,Commercial Services & Supplies,Diversified Support Services,28.36000061,Common Stock,571073472,-3.766537933,4.451686487,8.316536198,89792.4918,27442000,0,334502016,0,,1089048016,4.61,27.4355,28.091,29.4651,28.5084,4.61,-7.83,,,
DBD US Equity,253651103,US2536511031,2269229,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",24.81999969,Common Stock,1616696704,-9.404148688,-18.66582611,-27.81988388,583606.623,76000000,0,412400000,0,-63400000,2685200000,18.39,25.182,26.8972,30.8711,32.1658,3.56,-27.57,,,
DDS US Equity,254067101,US2540671011,2269768,Consumer Discretionary,Multiline Retail,Department Stores,83.69000244,Common Stock,3072666624,18.86095454,-9.368024643,-35.51989122,679995.2131,269265000,0,1795299968,0,,6754516096,-0.36,73.109,68.8616,75.856,88.6921,15.51,11.70,,,
DIS US Equity,254687106,US2546871060,2270726,Consumer Discretionary,Media,Movies & Entertainment,95.51999664,Common Stock,1.56E+11,-0.313090224,-5.641630454,-7.10665307,10874801.41,9518000128,0,43958001664,0,,54317999104,4.2,93.987,98.2456,105.5169,107.5088,-0.88,-15.28,,,
D US Equity,25746U109,US25746U1097,2542049,Utilities,Multi-Utilities,Multi-Utilities,69.91999817,Common Stock,41701638144,-3.117638987,1.204183812,-0.279694933,3248036.426,1923000000,0,12664000512,0,6262000128,11683000064,8.38,70.1295,69.277,69.3078,69.5711,-1.16,3.79,,,
UFS US Equity,257559203,US2575592033,B1T84Z4,Materials,Paper & Forest Products,Paper Products,35.18999863,Common Stock,2204910336,9.116274812,-10.5542182,-18.96479147,587171.3934,142000000,0,2652000000,0,654000000,5264000000,19.42,32.457,33.6878,36.9895,38.9116,4.17,-13.44,,,
DCI US Equity,257651109,US2576511099,2276467,Industrials,Machinery,Industrial Machinery,28.23999977,Common Stock,3746037248,0.820916324,-8.729840791,-22.09806838,1164154.164,190664000,0,735600000,0,,2312702976,12.24,28.912,28.1502,28.9281,31.1038,-4.79,-8.99,,,
RRD US Equity,257867101,US2578671016,2276605,Industrials,Commercial Services & Supplies,Commercial Printing,15.18000031,Common Stock,3169078528,10.94717538,0.292637627,-14.86730348,1559145.607,138400000,0,682700032,0,-170700000,11256800000,10.36,13.4885,13.728,14.9336,15.9576,12.03,-3.67,,,
DOV US Equity,260003108,US2600031080,2278407,Industrials,Machinery,Industrial Machinery,60.77999878,Common Stock,9421471744,4.707721096,-0.570601325,-13.46128497,1907701.918,595881008,0,3644574976,0,0,6956310912,5.27,59.5995,58.5748,61.008,63.6573,-0.4,-7.13,,,
DOW US Equity,260543103,US2605431038,2278719,Materials,Chemicals,Diversified Chemicals,48.61000061,Common Stock,54302834688,15.73809669,13.22708912,2.320219894,11632155.57,7783000064,340000000,21373999104,4000000000,-1119000064,48777999360,5.29,46.7605,46.8274,48.8565,48.3312,1.5,-5.94,,,
DD US Equity,263534109,US2635341090,2018175,Materials,Chemicals,Diversified Chemicals,60.86999893,Common Stock,53059223552,16.12855214,19.6512186,-15.49058226,6087215.131,1880000000,10000000,9756000256,237000000,-3051000064,27938999808,2.94,58.8335,59.5366,61.683,59.5407,1.06,-9.01,,,
DUK US Equity,26441C204,US26441C2044,B7VD3F2,Utilities,Electric Utilities,Electric Utilities,74.27999878,Common Stock,51132870656,-0.312825135,7.155078951,-1.166595258,3666498.689,2811000000,0,39727001600,0,12625000448,23458999808,8.98,76.5545,73.6636,71.8446,72.3486,-0.75,10.78,,,
DRE US Equity,264411505,US2644115055,2284084,Financials,Real Estate Investment Trusts (REITs),Diversified REITs,20.68000031,REIT,7153241088,3.717950069,17.88442554,1.408020082,2691370.082,189645000,0,3181932032,0,0,949432000,8.37,19.9595,20.1502,20.2933,19.753,-0.19,2.60,,,
DY US Equity,267475101,US2674751019,2289841,Industrials,Construction & Engineering,Construction & Engineering,56.97000122,Common Stock,1874029440,-14.02052613,-19.86214073,28.45547504,898435.541,100382000,0,564204032,0,,2289579968,10.49,56.011,63.9396,72.5145,68.9749,-5.02,-34.80,,,
ETN US Equity,,IE00B8KQN827,B8KQN82,Industrials,Electrical Equipment,Electrical Components & Equipment,56.70999908,Common Stock,26024218624,12.27479899,0.343753033,-17.34141299,3989375.623,1981000000,0,15185999872,0,28000000,20855000064,10.31,54.832,52.0754,53.4362,58.1705,-1.68,-2.49,,,
ECL US Equity,278865100,US2788651006,2304227,Materials,Chemicals,Specialty Chemicals,102.5500031,Common Stock,30354991104,-4.931862019,-5.462711661,-10.18372661,1464626.902,1017200000,0,6909899776,0,,13545100032,5.28,105.997,107.6996,113.0272,113.0468,-5.13,-13.67,,,
PKI US Equity,714046109,US7140461093,2305844,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,47.25999832,Common Stock,5290009600,-2.193711465,-2.62838242,1.124165734,963424.2459,212688000,0,2110440960,0,,2262358976,3.15,45.867,48.5724,49.6903,50.1568,-1.11,-10.97,,,
EMC US Equity,268648102,US2686481027,2295172,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",26.12999916,Common Stock,50876346368,5.490507379,6.060828503,-8.039282674,13510751.36,2171000000,0,21140000768,0,0,24703000576,2.74,24.8825,24.9578,25.5171,25.653,3.28,3.58,,,
EMR US Equity,291011104,US2910111044,2313405,Industrials,Electrical Equipment,Electrical Components & Equipment,48.83000183,Common Stock,31403343872,7.300476194,4.415613777,-12.47217138,4964244.361,2556000000,0,7456000000,0,,21430000128,10.13,47.306,46.0626,46.9812,49.6647,-0.91,-1.33,,,
EDE US Equity,291641108,US2916411083,2313803,Utilities,Electric Utilities,Electric Utilities,32.72000122,Common Stock,1431929216,12.40519295,54.0804912,34.63433336,641008.2459,56597000,0,802729984,0,,605572992,0.89,31.7155,29.505,26.1743,24.3114,-1.55,44.84,,,
EGN US Equity,29265N108,US29265N1081,2012672,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,26.47999954,Common Stock,2569995008,-24.92203233,-49.06024974,-58.99451377,2281101.295,-945731016,0,2895859968,0,548134016,922850992,36.68,27.058,32.9162,45.1571,52.1659,1.65,-55.34,,,
EBF US Equity,293389102,US2933891028,2316103,Industrials,Commercial Services & Supplies,Commercial Printing,19.73999977,Common Stock,509509632,-1.151725339,23.14262931,47.46991716,133941.2623,39489000,0,299974016,0,,581030000,0.51,19.101,19.2876,19.4071,18.2474,3.51,-0.36,,,
EOG US Equity,26875P101,US26875P1012,2318024,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,64.73999786,Common Stock,35599450112,-8.842578254,-16.95092129,-27.24058941,5475756.836,-4524514880,0,12943035392,0,4581059072,8704302080,7.53,68.169,67.9098,75.6724,78.5827,-10.34,-22.20,,,
ETR US Equity,29364G103,US29364G1031,2317087,Utilities,Electric Utilities,Electric Utilities,72.20999908,Common Stock,12888908800,3.538765147,13.31889999,-4.716039968,1428753.344,-156733032,19828000,9256791040,318184992,8251961856,11513250304,10.51,72.1585,69.821,68.4668,68.9956,-2.43,9.68,,,
EFX US Equity,294429105,US2944291051,2319146,Industrials,Professional Services,Research & Consulting Services,104.8799973,Common Stock,12449944576,-0.869570673,7.412461086,13.61074414,905111.9672,434800000,0,2310899968,0,199200000,2663600000,7.78,101.0755,104.737,106.1724,102.7145,1.47,-5.94,,,
EQT US Equity,26884L109,US26884L1098,2319414,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,55.74000168,Common Stock,8900089856,-9.672352135,-28.30458145,-30.04226919,2586878,321886000,0,5077791232,0,,2039698016,18.46,58.716,55.4474,59.5946,68.8662,-7.45,-2.54,,,
ESE US Equity,296315104,US2963151046,2321583,Industrials,Machinery,Industrial Machinery,35.68999863,Common Stock,921653248,3.659594279,-0.727559666,-6.596616322,121167.5574,39737000,0,591137024,0,,549577000,10.56,34.891,34.7578,36.239,36.6369,1.8,-8.83,,,
ESL US Equity,297425100,US2974251009,2322047,Industrials,Aerospace & Defense,Aerospace & Defense,56.00999832,Common Stock,1659565824,-28.84004704,-31.45269985,-52.47348405,316029.2295,,,1507005056,0,40284000,,15.09,58.4745,70.835,76.3123,83.2569,0.57,-41.09,,,
NEU US Equity,651587107,US6515871076,B01CGF1,Materials,Chemicals,Specialty Chemicals,365.1400146,Common Stock,4326755328,-3.725571433,-3.974206523,-21.41169875,58156.60656,238603000,0,387564000,0,-3281000,2140830016,7.03,350.5985,362.4186,376.6887,399.0481,1.31,-11.25,,,
XOM US Equity,30231G102,US30231G1022,2326618,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,80.15000153,Common Stock,3.33E+11,3.892923814,8.454434127,-6.186194289,18784590.77,16551000064,0,1.71E+11,0,,2.37E+11,2.25,80.3855,78.3352,79.4325,79.5557,-2.72,-0.95,,,
FDX US Equity,31428X106,US31428X1063,2142784,Industrials,Air Freight & Logistics,Air Freight & Logistics,136.8800049,Common Stock,37726212096,3.010234688,-8.814772965,-22.20496454,2316624.426,1116000000,0,14990000128,0,,48561999872,18.65,131.977,135.5326,145.9726,155.4795,1.1,-13.52,,,
FRT US Equity,313747206,US3137472060,2333931,Financials,Real Estate Investment Trusts (REITs),Retail REITs,148.0599976,REIT,10315319296,-1.836507484,16.23718187,6.948913466,705186.1311,218424000,541000,1653751552,9997400,0,744012000,5.76,148.4015,147.905,146.0149,139.7413,0.3,1.69,,,
FSS US Equity,313855108,US3138551086,2333986,Industrials,Machinery,Construction Machinery & Heavy Trucks,11.85999966,Common Stock,740392192,-19.43943818,-15.43629896,-26.55605381,213463.8689,67000000,0,405600000,0,,844600000,-12.3,14.338,14.7168,15.2873,14.8988,-19.98,-29.33,,,
M US Equity,55616P104,US55616P1049,2345022,Consumer Discretionary,Multiline Retail,Department Stores,43.20999908,Common Stock,13583820800,6.928976114,-25.09280435,-30.39298474,7928037.016,1070000000,0,4249999872,0,,27079000064,2.34,40.9355,38.8198,41.71,53.0076,5.24,11.65,,,
FOE US Equity,315405100,US3154051003,2335001,Materials,Chemicals,Specialty Chemicals,9.930000305,Common Stock,823135104,6.889131819,-19.26829145,-22.11764467,645700.9016,99883000,0,316459008,0,,1075340992,19.3,9.226,9.7568,10.903,12.5436,4.64,-17.32,,,
FCF US Equity,319829107,US3198291078,2351546,Financials,Banks,Regional Banks,8.590000153,Common Stock,764177280,-0.777790009,-1.406514046,4.46907485,459590.1475,50143000,0,719545984,0,-37316000,265396000,1.49,8.4145,8.5722,8.995,9.107,-0.92,-11.97,,,
FUR US Equity,976391300,US9763913004,2340760,Financials,Real Estate Investment Trusts (REITs),Diversified REITs,13.15999985,REIT,479354080,-0.151748538,-1.257710491,-5.100994875,164161.2623,,,516396000,,,,2.1,12.9105,12.9572,13.5326,14.2932,2.25,-3.52,,,
FMC US Equity,302491303,US3024913036,2328603,Materials,Chemicals,Fertilizers & Agricultural Chemicals,37.63999939,Common Stock,5030803456,5.375134668,-10.22739295,-39.74100443,1338128.377,-177900000,0,1865699968,0,-113700000,3276500032,6.5,36.266,36.5878,38.1849,43.1499,-0.5,-12.05,,,
JACK US Equity,466367109,US4663671091,2344922,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,68.75,Common Stock,2384375552,-11.06683988,-11.34737387,-27.64786982,966423.5902,109400000,0,-60119000,0,,1542518976,-7.81,71.4365,73.6198,74.6719,80.2258,7.8,-6.52,,,
F US Equity,345370860,US3453708600,2615468,Consumer Discretionary,Automobiles,Automobile Manufacturers,12.51000023,Common Stock,49658609664,4.773874946,-5.826526676,-18.51784633,40516041.43,7371000000,0,28642000896,0,-7221000192,1.50E+11,8.26,11.8975,12.5824,13.5863,14.0848,-0.4,-9.75,,,
NEE US Equity,65339F101,US65339F1012,2328915,Utilities,Electric Utilities,Electric Utilities,112.8199997,Common Stock,51964858368,1.751097148,16.39728613,12.40629682,2761027.721,2761000000,0,22574000128,0,4355999744,17484999936,5.17,113.873,108.6092,104.7172,102.9596,-1.76,13.83,,,
FC US Equity,353469109,US3534691098,2352839,Industrials,Professional Services,Research & Consulting Services,17.27000046,Common Stock,280345760,-2.484464424,3.227740169,-3.519548459,52581.11475,10077000,0,127084000,0,,207284000,2.51,16.8335,16.93,16.3798,17.2658,3.04,12.65,,,
BEN US Equity,354613101,US3546131018,2350684,Financials,Capital Markets,Asset Management & Custody Banks,35.84999847,Common Stock,21246359552,3.433348621,-10.8630285,-32.40608666,4450477.426,2000799968,0,11781199872,0,136600000,7642399872,8.52,33.8125,34.3678,37.0759,41.3438,2.4,-14.06,,,
FCX US Equity,35671D857,US35671D8570,2352118,Materials,Metals & Mining,Diversified Metals & Mining,7.630000114,Common Stock,9551613952,65.86957114,-28.00781535,-64.15254865,58836070.93,-12089000448,0,7827999744,0,,15876999936,39.17,6.158,5.7298,7.9044,11.2895,-3.78,-6.72,,,
WTM US Equity,,BMG9618E1075,2339252,Financials,Insurance,Property & Casualty Insurance,766.8599854,Common Stock,4258685952,7.540416563,6.610500056,15.1171598,17007.11475,250400000,0,3913200128,0,-105800000,2257500000,4.09,734.364,731.076,751.854,725.2979,2.66,-5.09,,,
