EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
FCEL US Equity,35952H502,US35952H5028,BYXF043,Industrials,Electrical Equipment,Electrical Components & Equipment,7.650000095,Common Stock,221708368,28.35570548,-26.2312839,-48.17073186,582865.5469,-37309000,3200000,92661000,64020000,,154889000,-18.69,6.1215,6.5016,6.0522,7.6025,24.59,33.98,,,
EA US Equity,285512109,US2855121099,2310194,Information Technology,Software,Home Entertainment Software,76.75,Common Stock,23148535808,24.09054469,13.21728716,22.30100979,3507162.438,1156000000,0,3398000128,0,-385000000,4396000064,-1.29,71.3368,67.4607,65.5047,67.429,1.86,19.47,,,
ESBK US Equity,289660102,US2896601026,2312305,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,19.60818672,Common Stock,51844048,6.010975901,4.96387451,1.076223794,2161.474576,4153000,900000,44986000,10000000,944000,26379000,1.45,18.8452,18.5372,18.7894,19.2359,-0.48,11.85,,,
ESCA US Equity,296056104,US2960561049,2321561,Consumer Discretionary,Leisure Products,Leisure Products,11.36999989,Common Stock,162093248,-4.694052014,-3.485208668,-35.87995416,16715.70313,9806000,0,97750000,0,,156691000,-8.98,10.9075,11.2624,11.83,13.5432,-0.79,-8.99,,,
STS US Equity,868607102,US8686071023,2325819,Industrials,Machinery,Construction Machinery & Heavy Trucks,13.19999981,Common Stock,224154992,6.194686124,72.09441076,72.71494351,109150.3125,14701503,0,91904816,0,,284579336,4.04,12.5685,11.2533,9.0721,8.4713,10.18,63.75,,,
ESIO US Equity,285229100,US2852291002,2310440,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,6.96999979,Common Stock,216957184,-1.134757424,37.74703298,27.42230453,144563.6719,-12257000,0,170031008,0,-680000,184391000,-16.21,6.9355,7.079,6.7643,5.8111,-0.71,-2.24,,,
ESP US Equity,296650104,US2966501049,2321679,Industrials,Electrical Equipment,Electrical Components & Equipment,25.5,Common Stock,60299444,4.081632653,1.993844461,0.599796279,3950.5,3011880,0,31679328,0,,29710242,3,24.7742,24.7267,25.0183,25.2856,2.33,1.08,,,
ESRX US Equity,30219G108,US30219G1085,B7QQYV9,Health Care,Health Care Providers & Services,Health Care Services,75.55000305,Common Stock,47788097536,2.468465498,-11.61675236,-13.30043197,4420016.625,2584599936,0,14841100288,0,,1.02E+11,0.33,73.407,71.8342,71.7006,78.4449,1.61,7.35,,,
EXAR US Equity,300645108,US3006451088,2325206,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,6.829999924,Common Stock,332077792,11.96721361,6.055898494,-37.10865433,145922.5938,-16026000,0,214548992,0,,149378000,17.86,6.317,5.9436,5.6546,5.8498,5.08,27.90,,,
EXPD US Equity,302130109,US3021301094,2325507,Industrials,Air Freight & Logistics,Air Freight & Logistics,48.54999924,Common Stock,8838966272,-1.332367648,0.842628943,7.55906978,1561667.656,449212000,0,1779250944,0,,6357577984,1.01,48.1425,48.5164,46.9979,47.6313,-0.47,6.92,,,
KINS US Equity,496719105,US4967191051,B02NVQ9,Financials,Insurance,Property & Casualty Insurance,9.029999733,Common Stock,71448744,-2.551436652,-6.503794009,24.67419049,18079,7118153,0,46223404,0,1106310,68007029,-1.99,9.027,8.8464,8.3852,8.7167,-0.74,17.01,,,
EZPW US Equity,302301106,US3023011063,2326287,Financials,Consumer Finance,Consumer Finance,6.78000021,Common Stock,365755776,36.96970649,17.09844999,-14.60956976,554741.25,-155946000,0,591841984,0,,802177008,11.5,5.8225,4.6362,3.8434,4.8911,1.19,133.79,,,
EXPO US Equity,30214U102,US30214U1025,2330318,Industrials,Professional Services,Research & Consulting Services,53.90999985,Common Stock,1399221760,8.166130984,4.8123841,28.41667204,97917.375,48616000,0,272540000,0,,315695000,8.7,50.5705,50.1642,49.0568,48.633,4.58,15.90,,,
AGM US Equity,313148306,US3131483063,2363381,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,36.06999969,Common Stock,376502752,-11.33235146,21.85987915,16.97267183,78302.25,68809000,13182000,333788992,210000000,-47236000,291723000,-2.77,38.026,38.1802,34.8453,31.7389,-0.63,11.95,,,
CLGX US Equity,21871D103,US21871D1037,B5541Y2,Information Technology,IT Services,Data Processing & Outsourced Services,37.27000046,Common Stock,3311637248,5.045098474,1.112316442,-4.386862762,419179.2813,127590000,0,1094914048,0,12853000,1616881024,3.25,36.769,35.5348,34.7612,36.0595,-0.35,7.75,,,
FARM US Equity,307675108,US3076751086,2331786,Consumer Staples,Food Products,Packaged Foods & Meats,28.25,Common Stock,473725088,-6.487915074,-3.352718295,15.07128667,34500.84375,3492000,0,106557000,0,249000,542802008,13.49,29.0855,29.25,27.932,28.0162,-1.77,7.17,,,
FAST US Equity,311900104,US3119001044,2332262,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,46.02999878,Common Stock,13297295360,-1.624283226,15.07645581,14.10314568,2735373.375,514981992,0,1821875968,0,,3902550016,-3.56,45.7765,46.6184,44.7115,41.8512,0.72,2.30,,,
FNB US Equity,302520101,US3025201019,2041308,Financials,Banks,Regional Banks,13.39000034,Common Stock,2809273600,2.193646524,-6.046697922,2.945410574,1307425.969,145438000,8041000,2407143936,110877000,,741549008,-6.35,12.933,13.0024,12.6603,12.9909,1.43,10.02,,,
FBNC US Equity,318910106,US3189101062,2351494,Financials,Banks,Regional Banks,19.72999954,Common Stock,392040416,-3.284314161,2.078595336,27.34993379,57212.67188,26883000,444000,342544992,7287000,,146497000,-10.49,19.661,19.5332,19.0737,18.5843,-0.9,7.16,,,
FMER US Equity,337915102,US3379151026,2339434,Financials,Banks,Regional Banks,22.68000031,Common Stock,3776013312,3.112033001,13.94410784,19.47894282,1343555.25,226481000,5876000,2897957120,100000000,,1071234992,-10.63,22.1735,21.8382,20.463,19.5306,0.75,16.40,,,
FCNCA US Equity,31946M103,US31946M1036,2355582,Financials,Banks,Regional Banks,259.0599976,Common Stock,3087230976,1.592155905,-1.974911677,7.977071436,15502.32813,195300000,0,2961193984,0,,1402428000,0.06,252.7135,251.7492,244.9568,244.1035,0.02,10.78,,,
CIVB US Equity,178867107,US1788671071,BWT3JH3,Financials,Banks,Regional Banks,11.61999989,Common Stock,91652248,0.693240242,8.888999134,13.33698185,6863.484375,14299000,1564000,129540000,1000000,,67126000,12.74,11.608,11.1369,11.0265,10.7352,-0.85,19.12,,,
WETF US Equity,97717P104,US97717P1049,2476513,Financials,Capital Markets,Asset Management & Custody Banks,12.39999962,Common Stock,1692425984,14.73100323,-42.115183,-39.93727332,2719862,80062000,0,203915008,0,,299679000,-21.05,10.98,11.3545,11.6112,15.0128,8.96,5.44,,,
FEIM US Equity,358010106,US3580101067,2352884,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,9.890000343,Common Stock,86336552,-2.369198109,-6.166979325,-23.3333284,13305.98413,1045000,0,93209000,0,,65381000,-5.97,9.9608,10.0171,9.7938,10.1954,-0.7,6.00,,,
FELE US Equity,353514102,US3535141028,2350383,Industrials,Machinery,Industrial Machinery,33.38000107,Common Stock,1540998016,5.991180412,3.058148813,-3.908275234,154280.6094,67295000,0,578337024,0,30941000,917625008,-0.99,32.3495,32.1544,30.0487,29.7344,1.92,12.17,,,
MTB US Equity,55261F104,US55261F1049,2340168,Financials,Banks,Regional Banks,119.5,Common Stock,19000381440,1.589555975,-3.460726515,1.243201758,832088.6563,1136581984,81270000,15123553280,1231500032,-52000000,5211358080,-1.06,115.9675,114.99,111.2404,116.3031,2.04,17.21,,,
FFBC US Equity,320209109,US3202091092,2352806,Financials,Banks,Regional Banks,19.77000046,Common Stock,1222949760,2.206794073,0.666956183,17.81345163,215043.5781,77256000,0,826587008,0,,353647000,-1.62,19.283,18.9244,17.8185,18.3824,1.79,18.85,,,
FFKT US Equity,309562106,US3095621062,2328153,Financials,Banks,Regional Banks,27.19000053,Common Stock,203991536,-3.02383514,1.194514221,-0.572430883,8710.625,17098000,170000,184052000,0,,87658000,0.59,27.298,27.3264,26.6731,26.5706,-0.37,6.03,,,
FICO US Equity,303250104,US3032501047,2330299,Information Technology,Software,Application Software,111.4300003,Common Stock,3474228736,4.44285484,17.0322562,27.13545741,177019.6875,95582000,0,425380000,0,,848876000,1.42,107.797,106.3382,99.9869,94.3672,1.31,12.01,,,
FINL US Equity,317923100,US3179231002,2349819,Consumer Discretionary,Specialty Retail,Apparel Retail,18.12999916,Common Stock,765543552,-7.671607848,10.50856433,-29.32865724,1153833.109,21796000,0,527644000,0,25441000,1888888000,11.36,18.709,19.4989,18.8512,19.5692,6.33,0.08,,,
SPN US Equity,868157108,US8681571084,2806109,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,17.23999977,Common Stock,2610346752,2.25385022,10.90017706,-24.01555556,4157446.25,-1890802048,0,2107021952,0,,2270462976,6.79,16.093,14.9266,12.6728,13.6597,7.15,67.70,,,
FISV US Equity,337738108,US3377381088,2342034,Information Technology,IT Services,Data Processing & Outsourced Services,105.3300018,Common Stock,23418007552,7.787556811,9.445141489,31.4160946,1047064.453,823000000,0,2684000000,0,,5310000000,3.23,103.109,101.3432,97.7726,94.5082,0.92,10.14,,,
FITB US Equity,316773100,US3167731005,2336747,Financials,Banks,Regional Banks,18.87000084,Common Stock,14486835200,3.058445601,-7.41361544,-4.203814348,7389151.438,1674000000,76000000,14992000000,1331000064,,7107000192,-6.05,17.9685,17.6638,16.9165,18.3199,2.72,24.62,,,
FLIC US Equity,320734106,US3207341062,2355913,Financials,Banks,Regional Banks,30.09000015,Common Stock,465699232,-1.698792706,-2.759282469,22.65311214,34921.95313,26835000,0,260436000,0,,103740000,-4.05,29.6658,29.3005,28.4766,28.3235,-2.11,8.88,,,
FLXS US Equity,339382103,US3393821034,2342926,Consumer Discretionary,Household Durables,Home Furnishings,40.90000153,Common Stock,313117920,0.024461082,-14.06125313,10.28501113,23607.39063,23852000,0,204260000,0,,498664000,-2.71,40.629,41.8374,41.6543,40.3642,0.79,0.59,,,
FMBI US Equity,320867104,US3208671046,2341439,Financials,Banks,Regional Banks,18.70000076,Common Stock,1520828800,1.190482826,-3.361708633,7.378189351,407945.2969,80144000,0,1224564992,0,,482469000,-5.61,17.977,18.0826,17.5485,17.8512,1.36,12.53,,,
STRS US Equity,863167201,US8631672016,2761424,Financials,Real Estate Management & Development,Real Estate Development,22.29999924,Common Stock,180454720,-6.694562372,34.17568057,49.06416564,16507.0625,12128000,0,134896992,0,-15351000,79672000,-16.01,23.3208,23.598,22.6808,19.5473,-3.5,-3.30,,,
FONR US Equity,344437405,US3444374058,B1W52D6,Health Care,Health Care Equipment & Supplies,Health Care Equipment,15.92000008,Common Stock,102421304,12.74787681,0,46.72810614,27545.45313,17650000,0,47759000,0,-7913000,71476996,27.89,15.6118,15.1257,15.2879,14.9789,-3.46,-3.16,,,
FORD US Equity,349862300,US3498623004,2136408,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",1.24000001,Common Stock,10890296,-6.060609071,-17.56346608,90.76923923,30218.82813,1143891,0,7853325,0,,28986028,-4.84,1.28,1.3025,1.3136,1.3703,0,-13.29,,,
FOSL US Equity,34988V106,US34988V1061,BBGT609,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",27.87000084,Common Stock,1340859264,-31.18518311,-27.55393825,-60.75200676,1386577.25,196645000,0,936219008,0,46954000,3163624896,2.37,31.2205,37.6234,38.3245,44.0518,3.64,-40.59,,,
FRD US Equity,358435105,US3584351056,2352420,Materials,Metals & Mining,Steel,6,Common Stock,40796664,-3.069467778,1.387879723,-9.820047825,5269.140625,365057,0,63830816,0,,91003668,-2.83,6.0116,5.8858,5.464,5.7096,0.5,15.13,,,
FRED US Equity,356108100,US3561081007,2354385,Consumer Discretionary,Multiline Retail,General Merchandise Stores,14.68000031,Common Stock,546784768,0.478003396,-9.858407526,-14.81973901,170552.0469,-6086000,0,404052000,0,9724000,2191204032,9.74,13.893,14.522,14.5834,14.3592,8.94,3.15,,,
FRME US Equity,320817109,US3208171096,2342410,Financials,Banks,Regional Banks,25.90999985,Common Stock,1055819328,1.013646132,-3.892094736,13.23754691,91561.15625,66905000,,866262976,1000000,,302101000,-3.26,25.2435,24.4606,23.5579,24.8325,-0.92,17.33,,,
FRPH US Equity,30292L107,US30292L1070,BTCB1W2,Financials,Real Estate Management & Development,Real Estate Operating Companies,30.60000038,Common Stock,301832288,-16.11841895,-1.258468514,0.624796235,8433.546875,13411000,0,193234000,0,,35834000,12.75,32.2375,34.5552,33.2349,32.3262,-1.29,-9.84,,,
FSTR US Equity,350060109,US3500601097,2348225,Industrials,Machinery,Industrial Machinery,11.52999973,Common Stock,119250712,-41.41260389,-6.481634646,-69.49856003,102116.1094,-51564000,0,278851008,0,7853000,612926016,-5.25,11.996,15.7954,14.2742,14.3067,0,-15.88,,,
FHN US Equity,320517105,US3205171057,2341484,Financials,Banks,Regional Banks,14.56000042,Common Stock,3385884672,3.40909445,-1.129221896,0.406784056,1883195.578,221931000,6200000,2247516928,100000000,,1273942016,-4.9,14.008,13.7658,13.1826,13.8312,0.62,21.80,,,
FUL US Equity,359694106,US3596941068,2354664,Materials,Chemicals,Specialty Chemicals,45.65999985,Common Stock,2282875136,2.101964671,15.46131979,9.890957792,296655.5938,97569000,0,885004032,0,,2087324992,-3.66,44.218,43.7786,40.3237,38.6585,2.49,18.99,,,
FULT US Equity,360271100,US3602711000,2356585,Financials,Banks,Regional Banks,14.25,Common Stock,2471890432,1.858472002,-0.198986553,15.88278113,961595,147723000,0,2073309056,0,,767567008,-4.55,13.648,13.6384,13.1391,13.056,1.71,13.76,,,
FUNC US Equity,33741H107,US33741H1077,2420736,Financials,Banks,Regional Banks,10.34000015,Common Stock,64672772,-7.925195244,2.073050699,18.17143032,8961.40625,11379000,2700000,81142000,30000000,,68095000,-4.84,10.8211,10.9457,10.5587,9.818,-0.86,-0.19,,,
FRBK US Equity,760416107,US7604161072,2421546,Financials,Banks,Regional Banks,4.269999981,Common Stock,161806320,-8.172045304,-7.375274246,21.3068183,42507.53125,2990000,0,116602000,0,-18800000,58215000,0.94,4.543,4.5197,4.3165,4.1458,-5.11,5.96,,,
GBCI US Equity,37637Q105,US37637Q1058,2370585,Financials,Banks,Regional Banks,27.34000015,Common Stock,2082443776,5.600621078,-4.368969282,1.199710152,341376.4063,117139000,0,1093680000,0,,426896000,-2.78,25.8375,25.6788,24.8558,25.9995,2.13,15.72,,,
GVA US Equity,387328107,US3873281071,2381189,Industrials,Construction & Engineering,Construction & Engineering,42.93000031,Common Stock,1698889472,-3.722807449,5.901659946,21.39058282,303414.2656,66348000,0,827526976,0,,2390231968,6.44,42.367,44.761,42.2343,39.1746,1.54,3.86,,,
GTN US Equity,389375106,US3893751061,2390817,Consumer Discretionary,Media,Broadcasting,11.81999969,Common Stock,849359936,-8.015569308,-29.43283764,-25.93985171,736979.8125,42696000,0,438100992,0,,637776016,-8.21,11.8415,11.9994,12.1173,13.3314,0.6,2.43,,,
GENC US Equity,368678108,US3686781085,2575045,Industrials,Machinery,Industrial Machinery,14.85999966,Common Stock,142003936,2.979898423,42.06500576,51.78753539,35405.65625,1298000,0,116067000,0,,54525000,4.44,9.7915,9.6784,9.0267,7.9009,2.91,9.51,,,
EGAS US Equity,367204104,US3672041049,2384230,Utilities,Gas Utilities,Gas Utilities,7.139999866,Common Stock,75052256,-2.191785206,-15.80809965,-24.33386131,23593.92188,-545041,0,98203000,0,,96934897,-2.1,7.0073,7.3387,7.727,8.1574,3.48,-8.29,,,
GHM US Equity,384556106,US3845561063,2380904,Industrials,Machinery,Industrial Machinery,18.05999947,Common Stock,177132560,-2.431122406,1.106953779,-17.27738497,24679.03125,6131000,0,109380000,0,,90039000,2.48,18.0485,18.5876,17.9455,17.7075,-2.38,-1.69,,,
GIGA US Equity,375175106,US3751751062,2368698,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,1.179999948,Common Stock,10979549,-4.838714639,6.306300211,-39.17526223,44740.64063,-3927000,,1152460,3540,,16246000,-9.32,1.19,1.2859,1.2915,1.3007,-0.84,-16.90,,,
GIII US Equity,36237H101,US36237H1014,2369721,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",39.11999893,Common Stock,1782470272,-13.54696369,-14.71550067,-31.19943983,716031.5,114333000,0,888126976,0,9420000,2344142016,16.87,39.462,43.8212,46.2741,51.5393,5.33,-25.84,,,
GILD US Equity,375558103,US3755581036,2369174,Health Care,Biotechnology,Biotechnology,87.05999756,Common Stock,1.16E+11,-1.303708806,-17.0931107,-21.15801057,10723593.86,17341000192,0,13397999616,0,,32838999552,-3.64,84.639,91.396,90.369,97.5206,0.97,0.26,,,
GK US Equity,361268105,US3612681052,2357317,Industrials,Commercial Services & Supplies,Diversified Support Services,74.95999908,Common Stock,1480910336,6.624200223,13.61285798,10.3902409,94042.57813,66730000,0,394056000,0,,956115008,2.15,72.7265,72.6176,68.5184,67.7034,1.58,14.25,,,
GLDC US Equity,381010107,US3810101077,2375739,Consumer Staples,Food Products,Packaged Foods & Meats,5.46999979,Common Stock,61765908,-2.669040897,21.82295308,38.75618313,7802.421875,2916969,0,23008904,0,,134965504,31.81,5.5744,5.4021,5.0396,4.6791,-2.32,17.35,,,
GLT US Equity,377316104,US3773161043,2372008,Materials,Paper & Forest Products,Paper Products,20.5,Common Stock,891847936,-10.59747175,16.66692772,-10.53999243,193864.8281,66818000,0,690171008,0,,1650095008,-3.95,19.7645,20.62,18.7833,18.3659,2.3,12.27,,,
GNCMA US Equity,369385109,US3693851095,2365019,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,15.59000015,Common Stock,603585984,-7.751476305,-24.93981796,-2.98692938,180755.1094,-6159000,0,80241000,0,,978542992,1.35,16.4045,17.1762,17.7175,18.3442,2.1,-18.33,,,
GNTX US Equity,371901109,US3719011096,2366799,Consumer Discretionary,Auto Components,Auto Parts & Equipment,16.57999992,Common Stock,4788847616,3.366577166,0.1886705,-1.371473377,2075346.266,321566408,0,1748955136,0,,1580248032,-6.82,16.115,15.8299,15.0884,15.5138,5.4,14.52,,,
GRC US Equity,383082104,US3830821043,2379281,Industrials,Machinery,Industrial Machinery,30.95000076,Common Stock,807288128,9.813461665,-2.822336157,12.19772088,31686.875,24116000,0,292315008,0,,407174000,-11.44,27.9105,27.2052,25.9985,26.1425,6.43,22.99,,,
GSBC US Equity,390905107,US3909051076,2387002,Financials,Banks,Regional Banks,39.22999954,Common Stock,545058944,3.618591943,-22.03783279,1.543403871,33320.39063,44642000,409000,405223008,0,,200801000,-5.16,38.0865,38.0674,38.42,42.096,-0.03,5.05,,,
GTIM US Equity,382140879,US3821408792,2153968,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,3.380000114,Common Stock,41460480,9.385120011,-25.22123609,-63.18082786,72056.84375,-1005000,0,35215000,0,,56644000,3.25,3.2358,3.5942,3.8639,4.8155,-0.29,-20.28,,,
CLRO US Equity,18506U104,US18506U1043,B94RJJ1,Information Technology,Communications Equipment,Communications Equipment,11.02999973,Common Stock,102066968,1.274835742,-14.14772638,-15.36324681,10734.51563,6872000,0,82505000,0,,57242000,1.54,11.0654,11.084,11.4636,11.8501,-0.27,-5.94,,,
GV US Equity,381370105,US3813701055,2375803,Industrials,Construction & Engineering,Construction & Engineering,2.819999933,Common Stock,71772816,40.99999666,64.91227312,104.347822,241085.6875,9972241,0,39510984,0,,125783346,16.31,2.572,2.1327,1.7283,1.7177,-3.42,136.97,,,
HAS US Equity,418056107,US4180561072,2414580,Consumer Discretionary,Leisure Products,Leisure Products,87.29000092,Common Stock,10885244928,3.130909198,20.8860041,23.9282413,1009851.203,468022008,0,1607389952,0,,4565188992,-3.78,85.459,83.3454,78.714,76.3415,0.66,15.74,,,
AMOT US Equity,19330109,US0193301092,2414717,Industrials,Electrical Equipment,Electrical Components & Equipment,22.78000069,Common Stock,214185824,5.826329528,-4.365366773,-26.79988166,66899.59375,10225000,0,69736000,0,-19000,236529000,2.11,22.2305,20.1064,19.4134,19.8708,1.52,23.71,,,
HVT US Equity,419596101,US4195961010,2414245,Consumer Discretionary,Specialty Retail,Homefurnishing Retail,18.59000015,Common Stock,411548288,0.13215586,-22.17968883,-9.815224487,84959.89063,26338000,0,305036992,0,,808050000,-3.01,18.1745,19.0428,19.1914,21.1166,1.81,-3.37,,,
HBAN US Equity,446150104,US4461501045,2445966,Financials,Banks,Regional Banks,10.44999981,Common Stock,8348164096,3.876733334,-9.380404225,-3.795677793,10854033.48,698416992,31906000,6359664128,798006016,,3218650048,-13.82,10.0955,9.9202,9.4981,10.2656,0.67,20.31,,,
HBHC US Equity,410120109,US4101201097,2415497,Financials,Banks,Regional Banks,27.48999977,Common Stock,2130868096,5.852909118,-3.863524589,-2.277404871,674499.0781,95141000,0,2421040128,0,,930124016,-4.17,25.918,24.9106,24.1773,25.7059,2.08,20.31,,,
HCN US Equity,95040Q104,US95040Q1040,BYVYHH4,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,68.91000366,REIT,24600530944,0.425716298,11.83002852,3.173537353,2269163.281,844606000,65408000,13225843712,1293750016,,4012700032,10.54,70.9735,69.795,66.7178,66.1114,0.32,9.31,,,
HCSG US Equity,421906108,US4219061086,2417619,Industrials,Commercial Services & Supplies,Diversified Support Services,39,Common Stock,2822157056,3.537238524,6.651218311,31.72258106,272902.1719,61134000,0,312955008,0,,1466409984,6.1,38.01,37.3508,35.962,35.6737,0.91,10.45,,,
ACUR US Equity,00509L802,US00509L8028,BZ1MNP5,Health Care,Pharmaceuticals,Pharmaceuticals,2.519999981,Common Stock,29821180,-23.17073162,-0.395256545,-33.6842102,21309.32813,-9612000,0,4754000,0,,3454000,-26.59,2.5434,2.7915,2.4186,2.4937,-1.18,16.67,,,
HEI US Equity,422806109,US4228061093,2419217,Industrials,Aerospace & Defense,Aerospace & Defense,66.55000305,Common Stock,4006510592,8.54673228,29.46192237,16.45156453,158939.8438,162622000,0,891345984,0,109098000,1285916992,0.51,63.4505,61.5246,58.5375,54.7095,1.02,15.72,,,
HELE US Equity,,BMG4388N1065,2419530,Consumer Discretionary,Household Durables,Household Appliances,102.8300018,Common Stock,2853809152,3.315586348,-0.560875941,17.53343735,254716.4688,101228000,0,930043008,0,42515000,1545700992,0.01,97.821,100.5382,96.3413,96.0874,5.79,7.83,,,
TINY US Equity,413833104,US4138331040,2411934,Financials,Capital Markets,Asset Management & Custody Banks,1.730000019,Common Stock,53363156,-1.142856053,-22.07207222,-33.96946204,65270.07813,-22373405,0,82505248,0,0,1076205,-6.94,1.7059,1.7331,1.7841,2.0111,1.17,-7.49,,,
HIFS US Equity,433323102,US4333231029,2428439,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,133.8899994,Common Stock,284415808,4.609736405,3.604715119,21.04947144,2633.828125,20155000,0,143202000,0,-5012000,65454000,-8.19,130.0955,125.269,122.6177,122.6121,0.86,14.28,,,
HMSY US Equity,40425J101,US40425J1016,2418043,Health Care,Health Care Technology,Health Care Technology,16.52499962,Common Stock,1390663168,-2.16104076,36.23247702,-3.022307919,642528.625,25565000,0,531884000,0,,483655000,6.57,16.1663,15.0321,13.6096,12.2398,3.02,25.47,,,
HFC US Equity,436106108,US4361061082,B5VX1H6,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,26.76000023,Common Stock,4723656704,-23.92215994,-42.72163935,-32.86936248,2725956.531,603237016,0,5086823936,0,,12250017920,-11.17,28.5155,32.6698,33.2978,40.2882,-2.79,-19.12,,,
HOLX US Equity,436440101,US4364401012,2433530,Health Care,Health Care Equipment & Supplies,Health Care Equipment,34.40999985,Common Stock,9594532864,2.441201819,-14.72118674,-3.80207043,4001787.984,208400000,0,2044400000,0,,2785200000,0.55,33.799,34.8392,34.7912,37.0173,2.87,-0.64,,,
HOV US Equity,442487203,US4424872038,2437167,Consumer Discretionary,Household Durables,Homebuilding,1.899999976,Common Stock,279528256,13.77245659,3.825132874,-41.3580256,1590444.672,-17897000,,-283140000,140000000,0,2278370944,-11.58,1.659,1.63,1.5647,1.7229,9.2,25.83,,,
HNRG US Equity,40609P105,US40609P1057,2404978,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,4.269999981,Common Stock,124901768,-8.565312395,-35.57216989,-48.30278415,95738.73438,18703000,0,212446000,0,,320186000,8.2,4.4025,4.6218,4.7156,5.6284,-3.39,-10.89,,,
HRT US Equity,42698308,US0426983088,2063498,Health Care,Health Care Technology,Health Care Technology,4.5,Common Stock,12674875,10.29411971,-23.46938924,-31.81818083,4285.551724,-921377,0,6564812,0,,20620221,-2.22,4.1657,4.1632,4.6786,5.484,6.38,2.65,,,
HTCH US Equity,448407106,US4484071067,2449054,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",3.519999981,Common Stock,119385648,-3.561646878,-4.607048067,68.42105864,229166.2344,-34421000,0,57446000,0,,236128000,-3.69,3.5495,3.6204,3.632,3.0833,-0.56,-4.35,,,
ICAD US Equity,44934S206,US44934S2068,B83YYY6,Health Care,Health Care Technology,Health Care Technology,6.070000172,Common Stock,96487088,14.74480558,48.77451679,37.64173201,39173.35938,-33123000,0,30828000,0,,34372000,-14,5.2325,5.1349,4.7258,4.3348,5.2,35.79,,,
HTLD US Equity,422347104,US4223471040,2414018,Industrials,Road & Rail,Trucking,18.47999954,Common Stock,1538167168,2.04306416,-3.339990748,-12.67948841,591939.0781,69821000,0,468548000,0,88678000,711607984,-5.79,17.8195,17.9666,17.9319,18.7336,2.27,0.54,,,
TORM US Equity,890878309,US8908783090,2429056,Materials,Chemicals,Specialty Chemicals,4.555874825,Common Stock,16384407,-0.265433793,-5.675467982,-31.07602523,3448.327586,-5930000,0,27953000,0,241000,36516000,0.97,4.5595,4.0772,4.269,5.0349,-3.27,24.49,,,
HURC US Equity,447324104,US4473241044,2446367,Industrials,Machinery,Industrial Machinery,32.22999954,Common Stock,211558256,-0.463253616,21.66052418,-2.513004859,18374.5,16343000,0,175103008,0,-1101000,224914000,-13.39,32.253,32.1172,29.4313,28.3876,-0.89,24.56,,,
STRL US Equity,859241101,US8592411016,2632876,Industrials,Construction & Engineering,Construction & Engineering,5.050000191,Common Stock,125965808,-3.625946349,-7.339442799,27.52525611,120450.9531,-7822000,0,88904000,0,,632479992,-2.77,4.657,4.9213,4.9389,4.9577,11.73,-6.48,,,
HWKN US Equity,420261109,US4202611095,2415594,Materials,Chemicals,Commodity Chemicals,39.02000046,Common Stock,412263264,-0.281115787,-3.742533107,-2.165061518,29465.90625,17184000,0,199680992,0,,377744000,11.25,38.9745,38.216,36.1559,37.5233,-3.15,23.41,,,
IBCP US Equity,453838609,US4538386099,2492133,Financials,Banks,Regional Banks,14.84000015,Common Stock,315540192,-1.515645734,-3.28470477,11.93530488,56549.85938,20336000,0,239544992,0,,121621000,-2.22,14.7995,14.7236,14.6595,14.6944,-1.26,1.29,,,
